ticket_id;fecha_creacion;fecha_cierre;canal;prioridad;categoria;subcategoria;estado;equipo_asignado;agente;cliente_empresa;ciudad;tipo_cliente;sla_horas;tiempo_resolucion_horas;cumple_sla;dias_abierto;satisfaccion_cliente
TCK-01496;2025-11-27;;Correo;Media;Accesos;Cuenta bloqueada;Abierto;Mesa de ayuda;Ana Torres;Servicios Lima;Trujillo;Externo;24;;No aplica;34;
TCK-01497;2025-09-08;2025-09-10;Correo;Media;Hardware;Cambio de periférico;Resuelto;Infraestructura;Jorge Salazar;Corporación Sierra;Cusco;Interno;24;62.0;No;2;1.0
TCK-01498;2025-04-03;2025-04-03;Chat;Media;ERP;Consulta de proceso;Resuelto;Soporte ERP;Camila Núñez;Distribuidora Horizonte;Huancayo;Externo;24;23.0;Sí;0;4.0
TCK-01499;2025-06-16;2025-06-16;Correo;Alta;CRM;Consulta de cliente;Cerrado;Seguridad;Valeria Rojas;Servicios Lima;Lima;Externo;8;3.0;Sí;0;4.0
TCK-01500;2025-08-14;;Chat;Media;Accesos;Cuenta bloqueada;En progreso;Infraestructura;Carlos Medina;Distribuidora Horizonte;Huancayo;Interno;24;;No aplica;139;
TCK-01501;2025-01-15;2025-01-15;Correo;Alta;Correo;Configuración de Outlook;Resuelto;Infraestructura;Elena Chávez;Corporación Sierra;Huancayo;Interno;8;15.0;No;0;2.0
TCK-01502;2025-12-03;2025-12-03;Chat;Crítica;Correo;Configuración de Outlook;Resuelto;Infraestructura;Carlos Medina;Grupo Pacífico;Arequipa;Externo;4;12.0;No;0;1.0
TCK-01503;2025-10-23;2025-10-24;Chat;Media;Redes;VPN;Resuelto;Seguridad;Ricardo Flores;Distribuidora Horizonte;Trujillo;Externo;24;32.0;No;1;1.0
TCK-01504;2025-07-21;2025-07-24;Correo;Baja;Redes;VPN;Resuelto;Soporte ERP;Camila Núñez;Retail Norte;Huancayo;Externo;48;85.0;No;3;3.0
TCK-01505;2025-08-13;2025-08-13;Correo;Media;Software;Error de aplicación;Resuelto;Aplicaciones;Patricia León;Distribuidora Horizonte;Cusco;Externo;24;18.0;Sí;0;4.0
TCK-01506;2025-09-09;;Teléfono;Baja;Correo;Configuración de Outlook;En progreso;Infraestructura;Carlos Medina;Grupo Pacífico;Lima;Interno;48;;No aplica;113;
TCK-01507;2025-03-10;2025-03-11;Teléfono;Media;CRM;Error de registro;Cerrado;Soporte ERP;Fernando Díaz;Grupo Pacífico;Lima;Interno;24;37.0;No;1;3.0
TCK-01508;2025-09-08;2025-09-11;Web;Baja;Correo;Configuración de Outlook;Cerrado;Soporte ERP;Camila Núñez;Inversiones Sur;Huancayo;Externo;48;93.0;No;3;3.0
TCK-01509;2025-07-02;2025-07-04;Correo;Media;Hardware;Equipo lento;Resuelto;Infraestructura;Carlos Medina;Logística Central;Arequipa;Interno;24;53.0;No;2;3.0
TCK-01510;2025-02-11;2025-02-11;Teléfono;Baja;Hardware;Falla de impresora;Resuelto;Mesa de ayuda;Luis Ramos;Grupo Pacífico;Huancayo;Interno;48;10.0;Sí;0;4.0
TCK-01511;2025-11-26;2025-11-27;Web;Baja;Correo;Configuración de Outlook;Cerrado;Aplicaciones;Lucía Herrera;Comercial Andina;Lima;Externo;48;33.0;Sí;1;5.0
TCK-01512;2025-05-22;;Teléfono;Media;Correo;No recibe correos;En progreso;Mesa de ayuda;María Paredes;Corporación Sierra;Trujillo;Interno;24;;No aplica;223;
TCK-01513;2025-04-18;2025-04-19;Teléfono;Media;Hardware;Equipo lento;Resuelto;Seguridad;Ricardo Flores;Grupo Pacífico;Huancayo;Interno;24;30.0;No;1;1.0
TCK-01514;2025-03-02;2025-03-02;Chat;Baja;Accesos;Permisos de usuario;Cancelado;Infraestructura;Carlos Medina;Retail Norte;Cusco;Interno;48;;No aplica;0;
TCK-01515;2025-02-27;2025-02-27;Web;Alta;Hardware;Equipo lento;Cerrado;Soporte ERP;Fernando Díaz;Distribuidora Horizonte;Huancayo;Externo;8;23.0;No;0;3.0
TCK-01516;2025-09-28;;Teléfono;Baja;Correo;Configuración de Outlook;En progreso;Infraestructura;Carlos Medina;Logística Central;Cusco;Interno;48;;No aplica;94;
TCK-01517;2025-08-09;;Web;Alta;Software;Instalación de programa;Abierto;Aplicaciones;Lucía Herrera;Retail Norte;Huancayo;Externo;8;;No aplica;144;
TCK-01518;2025-04-01;2025-04-01;Correo;Alta;ERP;Consulta de proceso;Cerrado;Soporte ERP;Fernando Díaz;Inversiones Sur;Lima;Externo;8;6.0;Sí;0;4.0
TCK-01519;2025-11-02;2025-11-02;Correo;Alta;Correo;No recibe correos;Cerrado;Aplicaciones;Diego Vargas;Corporación Sierra;Lima;Interno;8;8.0;Sí;0;5.0
TCK-01520;2025-03-07;2025-03-08;Teléfono;Media;CRM;Error de registro;Cerrado;Infraestructura;Jorge Salazar;Retail Norte;Huancayo;Externo;24;28.0;No;1;2.0
TCK-01521;2025-07-03;2025-07-03;Web;Media;CRM;Error de registro;Resuelto;Infraestructura;Carlos Medina;Logística Central;Lima;Interno;24;7.0;Sí;0;4.0
TCK-01522;2025-09-04;2025-09-05;Chat;Media;Software;Instalación de programa;Resuelto;Infraestructura;Elena Chávez;Distribuidora Horizonte;Arequipa;Interno;24;25.0;No;1;3.0
TCK-01523;2025-11-14;2025-11-14;Correo;Media;Accesos;Permisos de usuario;Cancelado;Soporte ERP;Fernando Díaz;Corporación Sierra;Huancayo;Interno;24;;No aplica;0;
TCK-01524;2025-05-25;;Web;Baja;Redes;VPN;Abierto;Infraestructura;Elena Chávez;Comercial Andina;Huancayo;Externo;48;;No aplica;220;
TCK-01525;2025-01-17;2025-01-17;Correo;Alta;Accesos;Permisos de usuario;Resuelto;Soporte ERP;Camila Núñez;Inversiones Sur;Trujillo;Externo;8;21.0;No;0;1.0
TCK-01526;2025-07-09;2025-07-09;Web;Media;Redes;VPN;Cancelado;Seguridad;Ricardo Flores;Servicios Lima;Arequipa;Externo;24;;No aplica;0;
TCK-01527;2025-03-12;2025-03-12;Teléfono;Alta;Hardware;Equipo lento;Resuelto;Soporte ERP;Fernando Díaz;Retail Norte;Cusco;Interno;8;3.0;Sí;0;4.0
TCK-01528;2025-01-14;2025-01-15;Teléfono;Media;Software;Error de aplicación;Resuelto;Seguridad;Valeria Rojas;Logística Central;Lima;Externo;24;24.0;Sí;1;5.0
TCK-01529;2025-09-22;;Correo;Crítica;ERP;Problema de permisos;Abierto;Aplicaciones;Diego Vargas;Retail Norte;Huancayo;Interno;4;;No aplica;100;
TCK-01530;2025-02-25;2025-02-25;Chat;Media;Software;Actualización fallida;Resuelto;Mesa de ayuda;Luis Ramos;Distribuidora Horizonte;Lima;Interno;24;10.0;Sí;0;5.0
TCK-01531;2025-12-31;;Correo;Crítica;CRM;Problema de sincronización;Abierto;Aplicaciones;Lucía Herrera;Logística Central;Trujillo;Externo;4;;No aplica;0;
TCK-01532;2025-04-13;2025-04-13;Teléfono;Alta;Hardware;Equipo lento;Resuelto;Soporte ERP;Camila Núñez;Grupo Pacífico;Arequipa;Externo;8;16.0;No;0;2.0
TCK-01533;2025-12-27;;Web;Alta;Hardware;Cambio de periférico;Abierto;Mesa de ayuda;Luis Ramos;Servicios Lima;Huancayo;Externo;8;;No aplica;4;
TCK-01534;2025-03-22;2025-03-25;Teléfono;Baja;Redes;VPN;Resuelto;Seguridad;Valeria Rojas;Grupo Pacífico;Lima;Externo;48;82.0;No;3;1.0
TCK-01535;2025-09-26;2025-09-26;Correo;Alta;Hardware;Equipo lento;Cerrado;Mesa de ayuda;Luis Ramos;Corporación Sierra;Trujillo;Externo;8;5.0;Sí;0;5.0
TCK-01536;2025-06-19;;Web;Crítica;Hardware;Equipo lento;Abierto;Seguridad;Valeria Rojas;Distribuidora Horizonte;Lima;Externo;4;;No aplica;195;
TCK-01537;2025-01-20;2025-01-21;Correo;Media;Correo;Configuración de Outlook;Resuelto;Mesa de ayuda;María Paredes;Logística Central;Cusco;Interno;24;44.0;No;1;1.0
TCK-01538;2025-12-08;2025-12-08;Chat;Crítica;Hardware;Falla de impresora;Cerrado;Soporte ERP;Fernando Díaz;Logística Central;Cusco;Externo;4;7.0;No;0;3.0
TCK-01539;2025-09-28;2025-09-29;Chat;Media;Software;Instalación de programa;Resuelto;Soporte ERP;Camila Núñez;Retail Norte;Trujillo;Externo;24;41.0;No;1;1.0
TCK-01540;2025-07-30;;Chat;Baja;Accesos;Permisos de usuario;En progreso;Mesa de ayuda;Luis Ramos;Distribuidora Horizonte;Cusco;Externo;48;;No aplica;154;
TCK-01541;2025-05-08;2025-05-08;Correo;Alta;Software;Error de aplicación;Resuelto;Soporte ERP;Camila Núñez;Retail Norte;Cusco;Externo;8;2.0;Sí;0;4.0
TCK-01542;2025-12-31;2025-12-31;Teléfono;Alta;CRM;Consulta de cliente;Cerrado;Infraestructura;Carlos Medina;Servicios Lima;Trujillo;Interno;8;18.0;No;0;2.0
TCK-01543;2025-10-04;2025-10-04;Teléfono;Alta;CRM;Error de registro;Resuelto;Mesa de ayuda;María Paredes;Logística Central;Lima;Interno;8;9.0;No;0;2.0
TCK-01544;2025-12-17;2025-12-17;Teléfono;Media;Correo;Configuración de Outlook;Resuelto;Seguridad;Ricardo Flores;Retail Norte;Lima;Externo;24;6.0;Sí;0;5.0
TCK-01545;2025-12-05;2025-12-07;Web;Baja;Correo;Error de envío;Cerrado;Aplicaciones;Diego Vargas;Grupo Pacífico;Huancayo;Interno;48;65.0;No;2;2.0
TCK-01546;2025-09-25;2025-09-25;Web;Baja;Accesos;Cuenta bloqueada;Resuelto;Aplicaciones;Diego Vargas;Comercial Andina;Cusco;Interno;48;15.0;Sí;0;4.0
TCK-01547;2025-05-13;2025-05-14;Web;Media;ERP;Error en módulo;Resuelto;Infraestructura;Carlos Medina;Corporación Sierra;Cusco;Interno;24;42.0;No;1;3.0
TCK-01548;2025-07-26;;Correo;Media;Software;Actualización fallida;Abierto;Seguridad;Valeria Rojas;Grupo Pacífico;Cusco;Externo;24;;No aplica;158;
TCK-01549;2025-10-14;2025-10-14;Chat;Alta;Accesos;Cuenta bloqueada;Cerrado;Seguridad;Ricardo Flores;Logística Central;Lima;Externo;8;9.0;No;0;3.0
TCK-01550;2025-03-02;2025-03-03;Correo;Baja;Accesos;Restablecimiento de contraseña;Cerrado;Aplicaciones;Diego Vargas;Comercial Andina;Trujillo;Interno;48;30.0;Sí;1;5.0
TCK-01551;2025-05-26;2025-05-27;Teléfono;Baja;Software;Instalación de programa;Resuelto;Seguridad;Valeria Rojas;Retail Norte;Trujillo;Externo;48;31.0;Sí;1;5.0
TCK-01552;2025-11-24;2025-11-25;Correo;Media;ERP;Consulta de proceso;Resuelto;Soporte ERP;Camila Núñez;Corporación Sierra;Cusco;Interno;24;37.0;No;1;3.0
TCK-01553;2025-08-08;2025-08-08;Correo;Media;Hardware;Falla de impresora;Resuelto;Mesa de ayuda;Ana Torres;Inversiones Sur;Lima;Externo;24;22.0;Sí;0;4.0
TCK-01554;2025-07-02;2025-07-02;Web;Alta;Redes;Lentitud de red;Resuelto;Soporte ERP;Fernando Díaz;Comercial Andina;Cusco;Interno;8;10.0;No;0;3.0
TCK-01555;2025-07-24;2025-07-24;Web;Media;Accesos;Restablecimiento de contraseña;Resuelto;Aplicaciones;Diego Vargas;Distribuidora Horizonte;Huancayo;Externo;24;12.0;Sí;0;5.0
TCK-01556;2025-01-12;2025-01-12;Web;Crítica;Software;Error de aplicación;Resuelto;Soporte ERP;Fernando Díaz;Inversiones Sur;Cusco;Interno;4;4.0;Sí;0;5.0
TCK-01557;2025-02-25;2025-02-27;Correo;Media;Hardware;Falla de impresora;Resuelto;Infraestructura;Carlos Medina;Comercial Andina;Arequipa;Externo;24;69.0;No;2;1.0
TCK-01558;2025-07-25;;Correo;Baja;Software;Instalación de programa;Abierto;Aplicaciones;Diego Vargas;Distribuidora Horizonte;Huancayo;Externo;48;;No aplica;159;
TCK-01559;2025-03-05;2025-03-07;Web;Media;CRM;Error de registro;Resuelto;Aplicaciones;Diego Vargas;Comercial Andina;Cusco;Externo;24;55.0;No;2;1.0
TCK-01560;2025-08-29;2025-08-29;Teléfono;Media;ERP;Error en módulo;Cerrado;Soporte ERP;Fernando Díaz;Logística Central;Cusco;Interno;24;4.0;Sí;0;5.0
TCK-01561;2025-08-25;2025-08-25;Teléfono;Alta;Accesos;Permisos de usuario;Resuelto;Seguridad;Ricardo Flores;Servicios Lima;Arequipa;Interno;8;14.0;No;0;3.0
TCK-01562;2025-07-12;2025-07-13;Chat;Media;Correo;Configuración de Outlook;Resuelto;Infraestructura;Elena Chávez;Corporación Sierra;Cusco;Externo;24;43.0;No;1;3.0
TCK-01563;2025-07-15;2025-07-15;Web;Media;Redes;VPN;Cerrado;Soporte ERP;Camila Núñez;Inversiones Sur;Lima;Interno;24;19.0;Sí;0;4.0
TCK-01564;2025-11-03;2025-11-03;Teléfono;Crítica;Accesos;Permisos de usuario;Resuelto;Infraestructura;Elena Chávez;Corporación Sierra;Lima;Externo;4;2.0;Sí;0;4.0
TCK-01565;2025-08-31;;Correo;Media;CRM;Consulta de cliente;Abierto;Soporte ERP;Camila Núñez;Servicios Lima;Trujillo;Externo;24;;No aplica;122;
TCK-01566;2025-05-08;;Web;Media;Correo;Configuración de Outlook;En progreso;Aplicaciones;Diego Vargas;Inversiones Sur;Cusco;Interno;24;;No aplica;237;
TCK-01567;2025-07-14;2025-07-14;Web;Crítica;ERP;Problema de permisos;Resuelto;Aplicaciones;Patricia León;Logística Central;Cusco;Externo;4;3.0;Sí;0;4.0
TCK-01568;2025-05-31;2025-05-31;Chat;Baja;Redes;Lentitud de red;Resuelto;Soporte ERP;Camila Núñez;Corporación Sierra;Trujillo;Externo;48;14.0;Sí;0;5.0
TCK-01569;2025-08-12;2025-08-12;Correo;Crítica;Redes;VPN;Cerrado;Seguridad;Valeria Rojas;Distribuidora Horizonte;Trujillo;Externo;4;9.0;No;0;1.0
TCK-01570;2025-10-20;2025-10-24;Web;Baja;Software;Error de aplicación;Cerrado;Soporte ERP;Fernando Díaz;Corporación Sierra;Huancayo;Interno;48;117.0;No;4;2.0
TCK-01571;2025-05-13;2025-05-13;Teléfono;Baja;CRM;Consulta de cliente;Cerrado;Infraestructura;Jorge Salazar;Inversiones Sur;Arequipa;Interno;48;21.0;Sí;0;5.0
TCK-01572;2025-11-20;;Correo;Media;Hardware;Equipo lento;En progreso;Seguridad;Ricardo Flores;Grupo Pacífico;Lima;Interno;24;;No aplica;41;
TCK-01573;2025-03-19;2025-03-22;Correo;Baja;Accesos;Permisos de usuario;Cerrado;Seguridad;Valeria Rojas;Corporación Sierra;Huancayo;Externo;48;86.0;No;3;1.0
TCK-01574;2025-07-19;2025-07-19;Correo;Crítica;Hardware;Equipo lento;Resuelto;Aplicaciones;Lucía Herrera;Logística Central;Cusco;Externo;4;1.0;Sí;0;4.0
TCK-01575;2025-10-02;2025-10-04;Correo;Media;Accesos;Permisos de usuario;Resuelto;Seguridad;Ricardo Flores;Servicios Lima;Lima;Interno;24;49.0;No;2;2.0
TCK-01576;2025-01-07;;Chat;Alta;ERP;Consulta de proceso;En progreso;Aplicaciones;Patricia León;Corporación Sierra;Lima;Interno;8;;No aplica;358;
TCK-01577;2025-02-26;2025-02-26;Chat;Crítica;Software;Actualización fallida;Resuelto;Seguridad;Valeria Rojas;Servicios Lima;Trujillo;Externo;4;12.0;No;0;3.0
TCK-01578;2025-07-17;2025-07-18;Chat;Media;Redes;Lentitud de red;Resuelto;Infraestructura;Jorge Salazar;Logística Central;Cusco;Interno;24;43.0;No;1;1.0
TCK-01579;2025-03-05;;Teléfono;Media;Redes;VPN;En progreso;Aplicaciones;Diego Vargas;Comercial Andina;Lima;Externo;24;;No aplica;301;
TCK-01580;2025-05-11;2025-05-12;Correo;Media;Redes;Lentitud de red;Resuelto;Infraestructura;Carlos Medina;Retail Norte;Lima;Interno;24;28.0;No;1;1.0
TCK-01581;2025-08-18;2025-08-19;Correo;Media;ERP;Consulta de proceso;Cerrado;Soporte ERP;Fernando Díaz;Distribuidora Horizonte;Trujillo;Externo;24;30.0;No;1;1.0
TCK-01582;2025-12-07;2025-12-09;Correo;Media;Accesos;Restablecimiento de contraseña;Cerrado;Mesa de ayuda;Ana Torres;Corporación Sierra;Huancayo;Interno;24;64.0;No;2;2.0
TCK-01583;2025-01-07;2025-01-07;Teléfono;Crítica;Correo;Error de envío;Cerrado;Infraestructura;Carlos Medina;Logística Central;Arequipa;Interno;4;1.0;Sí;0;5.0
TCK-01584;2025-11-08;2025-11-13;Chat;Baja;Correo;Configuración de Outlook;Resuelto;Infraestructura;Jorge Salazar;Servicios Lima;Arequipa;Interno;48;120.0;No;5;2.0
TCK-01585;2025-01-07;2025-01-09;Correo;Baja;ERP;Problema de permisos;Resuelto;Mesa de ayuda;María Paredes;Retail Norte;Trujillo;Externo;48;68.0;No;2;3.0
TCK-01586;2025-05-27;2025-05-27;Web;Crítica;Software;Instalación de programa;Resuelto;Aplicaciones;Diego Vargas;Inversiones Sur;Arequipa;Externo;4;7.0;No;0;1.0
TCK-01587;2025-09-30;2025-09-30;Correo;Media;Hardware;Falla de impresora;Resuelto;Soporte ERP;Fernando Díaz;Distribuidora Horizonte;Cusco;Interno;24;5.0;Sí;0;5.0
TCK-01588;2025-05-04;2025-05-04;Web;Alta;Correo;Configuración de Outlook;Resuelto;Aplicaciones;Lucía Herrera;Corporación Sierra;Cusco;Externo;8;20.0;No;0;3.0
TCK-01589;2025-09-21;2025-09-25;Teléfono;Baja;Correo;No recibe correos;Cerrado;Aplicaciones;Diego Vargas;Distribuidora Horizonte;Cusco;Interno;48;115.0;No;4;2.0
TCK-01590;2025-02-23;;Correo;Media;Accesos;Restablecimiento de contraseña;En progreso;Mesa de ayuda;Ana Torres;Corporación Sierra;Arequipa;Interno;24;;No aplica;311;
TCK-01591;2025-05-18;2025-05-18;Correo;Alta;Software;Actualización fallida;Resuelto;Seguridad;Ricardo Flores;Servicios Lima;Huancayo;Interno;8;6.0;Sí;0;4.0
TCK-01592;2025-11-27;2025-11-28;Teléfono;Media;CRM;Error de registro;Resuelto;Soporte ERP;Fernando Díaz;Grupo Pacífico;Cusco;Interno;24;31.0;No;1;1.0
TCK-01593;2025-03-16;;Correo;Baja;Software;Error de aplicación;Abierto;Mesa de ayuda;Ana Torres;Retail Norte;Cusco;Externo;48;;No aplica;290;
TCK-01594;2025-08-25;2025-08-25;Web;Alta;Correo;Configuración de Outlook;Cerrado;Soporte ERP;Camila Núñez;Corporación Sierra;Lima;Interno;8;19.0;No;0;1.0
TCK-01595;2025-06-01;;Correo;Media;Hardware;Cambio de periférico;Abierto;Infraestructura;Elena Chávez;Logística Central;Arequipa;Interno;24;;No aplica;213;
TCK-01596;2025-11-25;2025-11-26;Chat;Media;CRM;Problema de sincronización;Cerrado;Aplicaciones;Diego Vargas;Grupo Pacífico;Huancayo;Externo;24;43.0;No;1;2.0
TCK-01597;2025-10-29;;Correo;Media;Hardware;Equipo lento;Abierto;Mesa de ayuda;Luis Ramos;Corporación Sierra;Huancayo;Interno;24;;No aplica;63;
TCK-01598;2025-07-09;2025-07-10;Teléfono;Alta;ERP;Problema de permisos;Resuelto;Seguridad;Valeria Rojas;Retail Norte;Arequipa;Interno;8;24.0;No;1;1.0
TCK-01599;2025-08-12;2025-08-16;Web;Baja;Redes;Sin conexión;Resuelto;Mesa de ayuda;Ana Torres;Corporación Sierra;Arequipa;Externo;48;119.0;No;4;1.0
TCK-01600;2025-12-29;2025-12-29;Correo;Baja;Software;Instalación de programa;Cancelado;Mesa de ayuda;Luis Ramos;Inversiones Sur;Lima;Externo;48;;No aplica;0;
TCK-01601;2025-10-30;;Correo;Media;Correo;No recibe correos;Abierto;Aplicaciones;Lucía Herrera;Servicios Lima;Trujillo;Externo;24;;No aplica;62;
TCK-01602;2025-10-08;2025-10-08;Correo;Media;ERP;Problema de permisos;Resuelto;Soporte ERP;Camila Núñez;Grupo Pacífico;Trujillo;Externo;24;5.0;Sí;0;4.0
TCK-01603;2025-10-04;2025-10-06;Web;Media;Correo;No recibe correos;Cerrado;Seguridad;Valeria Rojas;Retail Norte;Arequipa;Interno;24;51.0;No;2;3.0
TCK-01604;2025-08-08;;Correo;Media;Accesos;Permisos de usuario;Abierto;Mesa de ayuda;María Paredes;Servicios Lima;Huancayo;Interno;24;;No aplica;145;
TCK-01605;2025-02-14;2025-02-14;Correo;Baja;Redes;VPN;Cerrado;Soporte ERP;Fernando Díaz;Corporación Sierra;Lima;Externo;48;18.0;Sí;0;4.0
TCK-01606;2025-10-20;;Web;Alta;Accesos;Permisos de usuario;Abierto;Aplicaciones;Lucía Herrera;Inversiones Sur;Lima;Externo;8;;No aplica;72;
TCK-01607;2025-09-07;2025-09-07;Web;Media;Software;Instalación de programa;Resuelto;Aplicaciones;Diego Vargas;Grupo Pacífico;Lima;Interno;24;22.0;Sí;0;5.0
TCK-01608;2025-02-17;2025-02-18;Web;Media;Accesos;Permisos de usuario;Cerrado;Infraestructura;Carlos Medina;Grupo Pacífico;Cusco;Externo;24;46.0;No;1;3.0
TCK-01609;2025-10-28;2025-10-28;Correo;Crítica;Redes;Lentitud de red;Resuelto;Aplicaciones;Diego Vargas;Grupo Pacífico;Lima;Externo;4;11.0;No;0;2.0
TCK-01610;2025-07-10;2025-07-12;Web;Baja;CRM;Consulta de cliente;Resuelto;Infraestructura;Carlos Medina;Grupo Pacífico;Huancayo;Externo;48;71.0;No;2;1.0
TCK-01611;2025-12-30;;Web;Baja;ERP;Consulta de proceso;Abierto;Infraestructura;Elena Chávez;Inversiones Sur;Trujillo;Externo;48;;No aplica;1;
TCK-01612;2025-01-28;;Web;Alta;CRM;Problema de sincronización;En progreso;Infraestructura;Elena Chávez;Grupo Pacífico;Cusco;Externo;8;;No aplica;337;
TCK-01613;2025-05-24;2025-05-24;Correo;Alta;CRM;Consulta de cliente;Resuelto;Infraestructura;Carlos Medina;Logística Central;Trujillo;Interno;8;4.0;Sí;0;4.0
TCK-01614;2025-08-03;2025-08-06;Correo;Baja;CRM;Problema de sincronización;Resuelto;Mesa de ayuda;Luis Ramos;Retail Norte;Lima;Externo;48;79.0;No;3;3.0
TCK-01615;2025-12-24;;Teléfono;Crítica;Redes;Sin conexión;Abierto;Soporte ERP;Fernando Díaz;Distribuidora Horizonte;Lima;Interno;4;;No aplica;7;
TCK-01616;2025-06-11;2025-06-11;Correo;Alta;ERP;Consulta de proceso;Cerrado;Infraestructura;Jorge Salazar;Comercial Andina;Cusco;Interno;8;8.0;Sí;0;4.0
TCK-01617;2025-01-17;2025-01-20;Web;Baja;ERP;Error en módulo;Resuelto;Mesa de ayuda;Luis Ramos;Logística Central;Lima;Externo;48;79.0;No;3;3.0
TCK-01618;2025-06-17;2025-06-17;Teléfono;Alta;CRM;Consulta de cliente;Resuelto;Soporte ERP;Camila Núñez;Corporación Sierra;Cusco;Interno;8;15.0;No;0;2.0
TCK-01619;2025-03-09;2025-03-09;Web;Alta;Hardware;Falla de impresora;Resuelto;Mesa de ayuda;María Paredes;Grupo Pacífico;Trujillo;Interno;8;11.0;No;0;3.0
TCK-01620;2025-02-12;2025-02-13;Correo;Baja;Hardware;Falla de impresora;Cerrado;Aplicaciones;Patricia León;Grupo Pacífico;Arequipa;Externo;48;36.0;Sí;1;4.0
TCK-01621;2025-02-05;2025-02-05;Web;Alta;CRM;Consulta de cliente;Cancelado;Aplicaciones;Diego Vargas;Logística Central;Cusco;Interno;8;;No aplica;0;
TCK-01622;2025-03-19;2025-03-19;Web;Crítica;Correo;Error de envío;Cerrado;Mesa de ayuda;María Paredes;Corporación Sierra;Trujillo;Interno;4;10.0;No;0;3.0
TCK-01623;2025-04-23;2025-04-27;Chat;Baja;Correo;Configuración de Outlook;Cerrado;Infraestructura;Elena Chávez;Logística Central;Huancayo;Externo;48;110.0;No;4;1.0
TCK-01624;2025-07-15;2025-07-15;Chat;Baja;CRM;Problema de sincronización;Resuelto;Seguridad;Ricardo Flores;Comercial Andina;Arequipa;Externo;48;14.0;Sí;0;5.0
TCK-01625;2025-08-16;2025-08-17;Chat;Media;Accesos;Cuenta bloqueada;Resuelto;Aplicaciones;Diego Vargas;Retail Norte;Arequipa;Externo;24;24.0;Sí;1;4.0
TCK-01626;2025-10-17;2025-10-21;Correo;Baja;Correo;Error de envío;Resuelto;Aplicaciones;Patricia León;Comercial Andina;Trujillo;Externo;48;101.0;No;4;1.0
TCK-01627;2025-12-08;;Chat;Alta;Hardware;Equipo lento;En progreso;Seguridad;Valeria Rojas;Retail Norte;Cusco;Interno;8;;No aplica;23;
TCK-01628;2025-03-14;2025-03-14;Correo;Alta;ERP;Consulta de proceso;Cerrado;Mesa de ayuda;María Paredes;Grupo Pacífico;Huancayo;Interno;8;14.0;No;0;3.0
TCK-01629;2025-11-14;2025-11-14;Web;Alta;Redes;Lentitud de red;Cerrado;Mesa de ayuda;María Paredes;Grupo Pacífico;Lima;Interno;8;23.0;No;0;1.0
TCK-01630;2025-04-04;2025-04-04;Web;Media;Correo;Error de envío;Cerrado;Mesa de ayuda;Ana Torres;Grupo Pacífico;Trujillo;Interno;24;14.0;Sí;0;5.0
TCK-01631;2025-02-26;2025-02-26;Correo;Baja;Redes;Lentitud de red;Cerrado;Soporte ERP;Camila Núñez;Distribuidora Horizonte;Cusco;Externo;48;12.0;Sí;0;5.0
TCK-01632;2025-05-25;;Correo;Baja;Accesos;Cuenta bloqueada;Abierto;Infraestructura;Carlos Medina;Distribuidora Horizonte;Cusco;Interno;48;;No aplica;220;
TCK-01633;2025-07-01;2025-07-02;Teléfono;Media;Hardware;Equipo lento;Resuelto;Mesa de ayuda;Ana Torres;Comercial Andina;Trujillo;Externo;24;31.0;No;1;2.0
TCK-01634;2025-01-07;;Correo;Baja;Redes;VPN;Abierto;Infraestructura;Carlos Medina;Servicios Lima;Trujillo;Interno;48;;No aplica;358;
TCK-01635;2025-09-17;2025-09-22;Web;Baja;Hardware;Cambio de periférico;Resuelto;Aplicaciones;Lucía Herrera;Retail Norte;Huancayo;Externo;48;120.0;No;5;3.0
TCK-01636;2025-11-12;2025-11-14;Chat;Baja;CRM;Error de registro;Resuelto;Aplicaciones;Lucía Herrera;Inversiones Sur;Huancayo;Interno;48;54.0;No;2;2.0
TCK-01637;2025-02-06;2025-02-06;Correo;Media;Correo;No recibe correos;Resuelto;Mesa de ayuda;Luis Ramos;Corporación Sierra;Cusco;Interno;24;13.0;Sí;0;5.0
